,GEOIDFQ,median_household_income,owner_occupied_units,renter_occupied_units,median_home_value,state,county,TRACTCE,year,owner_renter_ratio
2248,1400000US48029131606,69063,4869,1056,155100.0,48,029,131606,2018,4.610795454545454
2249,1400000US48029110300,34375,921,2102,220600.0,48,029,110300,2018,0.43815413891531874
2250,1400000US48029120100,68221,99,3842,208300.0,48,029,120100,2018,0.025767829255596043
2251,1400000US48029120600,52196,2668,3214,171600.0,48,029,120600,2018,0.8301182327317984
2252,1400000US48029120901,37750,1049,1259,203100.0,48,029,120901,2018,0.8332009531374106
2253,1400000US48029121112,52396,1370,2140,137300.0,48,029,121112,2018,0.6401869158878505
2254,1400000US48029151900,46377,4723,2196,105300.0,48,029,151900,2018,2.150728597449909
2255,1400000US48029140900,33190,1516,521,66100.0,48,029,140900,2018,2.90978886756238
2256,1400000US48029141700,70872,4455,1125,137000.0,48,029,141700,2018,3.96
2257,1400000US48029150501,36862,3104,1373,67500.0,48,029,150501,2018,2.260742898761835
2258,1400000US48029160400,35348,3392,1477,68500.0,48,029,160400,2018,2.2965470548408935
2259,1400000US48029161100,42312,6626,2109,78400.0,48,029,161100,2018,3.1417733522996683
2260,1400000US48029170401,22529,2066,2292,54900.0,48,029,170401,2018,0.9013961605584643
2261,1400000US48029171000,22379,3334,2685,51200.0,48,029,171000,2018,1.2417132216014897
2262,1400000US48029171700,41401,5873,3320,95500.0,48,029,171700,2018,1.768975903614458
2263,1400000US48029121907,91088,10598,1854,281300.0,48,029,121907,2018,5.716289104638619
2264,1400000US48029121908,103042,3441,293,285700.0,48,029,121908,2018,11.744027303754267
2265,1400000US48029121909,84593,4277,3657,170800.0,48,029,121909,2018,1.1695378725731473
2266,1400000US48029121910,98401,5477,1545,262600.0,48,029,121910,2018,3.5449838187702265
2267,1400000US48029130402,22047,1565,2578,62800.0,48,029,130402,2018,0.6070597362296354
2268,1400000US48029131503,49146,1819,1144,96700.0,48,029,131503,2018,1.590034965034965
2269,1400000US48029131504,41848,2609,2306,80500.0,48,029,131504,2018,1.1313963573287078
2270,1400000US48029130401,28577,2272,1675,68300.0,48,029,130401,2018,1.3564179104477612
2271,1400000US48029131401,64831,9044,1548,134300.0,48,029,131401,2018,5.8423772609819125
2272,1400000US48029131402,42441,2264,607,87800.0,48,029,131402,2018,3.7298187808896213
2273,1400000US48029131505,57143,2659,2598,126800.0,48,029,131505,2018,1.023479599692071
2274,1400000US48029181704,57482,4313,2069,133300.0,48,029,181704,2018,2.084581923634606
2275,1400000US48029181711,81310,7235,1726,172100.0,48,029,181711,2018,4.191772885283894
2276,1400000US48029171902,42377,6780,7884,165000.0,48,029,171902,2018,0.8599695585996956
2277,1400000US48029180400,35181,1599,3140,94400.0,48,029,180400,2018,0.509235668789809
2278,1400000US48029180701,46750,1620,2197,270600.0,48,029,180701,2018,0.7373691397360036
2279,1400000US48029181100,65807,4873,1342,176000.0,48,029,181100,2018,3.6311475409836067
2280,1400000US48029191405,69979,5728,3158,250900.0,48,029,191405,2018,1.8138062064597846
2281,1400000US48029121116,52955,3038,2381,215400.0,48,029,121116,2018,1.275934481310374
2282,1400000US48029121118,65547,3186,2521,236000.0,48,029,121118,2018,1.263784212614042
2283,1400000US48029121203,42319,1856,2534,92400.0,48,029,121203,2018,0.7324388318863457
2284,1400000US48029121205,35362,1536,2931,95700.0,48,029,121205,2018,0.5240532241555783
2285,1400000US48029121206,63688,4838,3711,134400.0,48,029,121206,2018,1.3036917272972244
2286,1400000US48029121402,54693,5198,2304,110200.0,48,029,121402,2018,2.256076388888889
2287,1400000US48029121803,60994,3494,1012,116500.0,48,029,121803,2018,3.452569169960474
2288,1400000US48029121804,52023,2821,4288,118200.0,48,029,121804,2018,0.6578824626865671
2289,1400000US48029130800,28900,1680,4212,71500.0,48,029,130800,2018,0.39886039886039887
2290,1400000US48029131100,36694,1232,1220,63500.0,48,029,131100,2018,1.0098360655737706
2291,1400000US48029120300,132313,6170,1938,579900.0,48,029,120300,2018,3.1836945304437565
2292,1400000US48029120501,41068,4989,4380,101600.0,48,029,120501,2018,1.139041095890411
2293,1400000US48029121115,85260,4379,991,210600.0,48,029,121115,2018,4.418768920282543
2294,1400000US48029121117,69846,2676,1951,199500.0,48,029,121117,2018,1.371604305484367
2295,1400000US48029130200,35288,1000,769,55300.0,48,029,130200,2018,1.3003901170351104
2296,1400000US48029141000,25408,1702,1847,83600.0,48,029,141000,2018,0.9214943151055766
2297,1400000US48029151600,40476,4602,3333,84900.0,48,029,151600,2018,1.3807380738073807
2298,1400000US48029151700,49044,5329,1989,83200.0,48,029,151700,2018,2.6792357968828555
2299,1400000US48029160701,38250,2851,951,62100.0,48,029,160701,2018,2.9978969505783386
2300,1400000US48029171801,42965,3495,2122,92800.0,48,029,171801,2018,1.6470311027332705
2301,1400000US48029180201,35981,1790,3168,78700.0,48,029,180201,2018,0.5650252525252525
2302,1400000US48029181200,75096,4612,570,208200.0,48,029,181200,2018,8.091228070175438
2303,1400000US48029181301,53997,1145,3516,216900.0,48,029,181301,2018,0.3256541524459613
2304,1400000US48029181402,27197,152,2187,137300.0,48,029,181402,2018,0.0695016003657979
2305,1400000US48029151500,40851,2148,681,73200.0,48,029,151500,2018,3.154185022026432
2306,1400000US48029160300,30324,3868,1481,74900.0,48,029,160300,2018,2.6117488183659687
2307,1400000US48029161200,45208,2047,881,91700.0,48,029,161200,2018,2.3234960272417706
2308,1400000US48029161302,45297,3305,2638,82000.0,48,029,161302,2018,1.2528430629264595
2309,1400000US48029170300,25986,3809,2071,51700.0,48,029,170300,2018,1.8392081120231771
2310,1400000US48029170402,32421,3156,1862,55800.0,48,029,170402,2018,1.6949516648764769
2311,1400000US48029170600,48203,2538,1958,77300.0,48,029,170600,2018,1.296220633299285
2312,1400000US48029170700,41462,3314,1795,51100.0,48,029,170700,2018,1.8462395543175487
2313,1400000US48029121204,40604,1664,5846,121500.0,48,029,121204,2018,0.28463906944919604
2314,1400000US48029121508,48017,2499,2118,89800.0,48,029,121508,2018,1.179886685552408
2315,1400000US48029121601,45805,2040,3590,131700.0,48,029,121601,2018,0.5682451253481894
2316,1400000US48029161000,27472,1537,2617,62200.0,48,029,161000,2018,0.5873137179977073
2317,1400000US48029161501,37846,3127,5128,83200.0,48,029,161501,2018,0.609789391575663
2318,1400000US48029170900,26044,1850,1992,58800.0,48,029,170900,2018,0.928714859437751
2319,1400000US48029180503,60422,3871,1162,92600.0,48,029,180503,2018,3.3313253012048194
2320,1400000US48029180602,37078,1718,1677,133200.0,48,029,180602,2018,1.024448419797257
2321,1400000US48029191102,91771,1789,794,267800.0,48,029,191102,2018,2.2531486146095716
2322,1400000US48029121802,58202,5907,2335,143900.0,48,029,121802,2018,2.529764453961456
2323,1400000US48029130300,30000,1537,1810,58500.0,48,029,130300,2018,0.8491712707182321
2324,1400000US48029130700,28698,960,1806,60400.0,48,029,130700,2018,0.53156146179402
2325,1400000US48029130900,26897,1840,2998,72500.0,48,029,130900,2018,0.6137424949966644
2326,1400000US48029131000,23262,3168,1996,73600.0,48,029,131000,2018,1.5871743486973948
2327,1400000US48029140500,47232,2962,1116,93700.0,48,029,140500,2018,2.654121863799283
2328,1400000US48029121701,57326,2813,1378,145800.0,48,029,121701,2018,2.041364296081277
2329,1400000US48029121119,59961,3989,2082,160100.0,48,029,121119,2018,1.9159462055715657
2330,1400000US48029121120,78720,4110,1229,164500.0,48,029,121120,2018,3.3441822620016275
2331,1400000US48029121121,116125,2763,125,221100.0,48,029,121121,2018,22.104
2332,1400000US48029160702,29022,1915,3370,76400.0,48,029,160702,2018,0.5682492581602374
2333,1400000US48029191810,97639,3397,1442,339700.0,48,029,191810,2018,2.355755894590846
2334,1400000US48029191811,122668,3938,514,313600.0,48,029,191811,2018,7.66147859922179
2335,1400000US48029191702,91000,4395,2903,294200.0,48,029,191702,2018,1.5139510850843954
2336,1400000US48029191812,138382,3945,314,365500.0,48,029,191812,2018,12.563694267515924
2337,1400000US48029191813,102429,5748,1336,251600.0,48,029,191813,2018,4.302395209580839
2338,1400000US48029191814,107539,4693,400,265000.0,48,029,191814,2018,11.7325
2339,1400000US48029191815,98167,4025,1273,317600.0,48,029,191815,2018,3.161822466614297
2340,1400000US48029191816,64876,1526,1316,417400.0,48,029,191816,2018,1.1595744680851063
2341,1400000US48029191817,86962,8751,4430,273900.0,48,029,191817,2018,1.9753950338600452
2342,1400000US48029191900,29962,2709,1943,114200.0,48,029,191900,2018,1.3942357179619145
2343,1400000US48029192000,31781,1648,2799,290600.0,48,029,192000,2018,0.5887817077527688
2344,1400000US48029192100,68333,1286,769,346200.0,48,029,192100,2018,1.6723016905071522
2345,1400000US48029192200,41389,303,2035,90400.0,48,029,192200,2018,0.14889434889434888
2346,1400000US48029192300,81964,2933,2068,344300.0,48,029,192300,2018,1.4182785299806577
2347,1400000US48029980001,-666666666,0,0,,48,029,980001,2018,
2348,1400000US48029980002,-666666666,0,0,,48,029,980002,2018,
2349,1400000US48029980003,56000,0,705,,48,029,980003,2018,0.0
2350,1400000US48029980004,-666666666,0,0,,48,029,980004,2018,
2351,1400000US48029980005,-666666666,8,0,,48,029,980005,2018,inf
2352,1400000US48029161600,36596,2747,2041,78100.0,48,029,161600,2018,1.3459088682018618
2353,1400000US48029170200,25691,2757,2718,59100.0,48,029,170200,2018,1.0143487858719646
2354,1400000US48029131601,101250,3609,658,251600.0,48,029,131601,2018,5.484802431610942
2355,1400000US48029131700,91648,4,1151,,48,029,131700,2018,0.0034752389226759338
2356,1400000US48029141200,32124,5284,1962,80100.0,48,029,141200,2018,2.693170234454638
2357,1400000US48029150100,36678,3202,2604,82900.0,48,029,150100,2018,1.2296466973886329
2358,1400000US48029150600,33669,3151,1683,70100.0,48,029,150600,2018,1.8722519310754604
2359,1400000US48029151100,37227,4957,2675,61000.0,48,029,151100,2018,1.8530841121495327
2360,1400000US48029151400,33066,2577,2454,75000.0,48,029,151400,2018,1.050122249388753
2361,1400000US48029172002,82149,13121,3868,191700.0,48,029,172002,2018,3.392192347466391
2362,1400000US48029191201,72989,2487,738,177400.0,48,029,191201,2018,3.369918699186992
2363,1400000US48029191202,39870,3121,1990,177900.0,48,029,191202,2018,1.5683417085427136
2364,1400000US48029980100,63636,0,285,,48,029,980100,2018,0.0
2365,1400000US48029162001,48333,1711,594,102400.0,48,029,162001,2018,2.8804713804713806
2366,1400000US48029170102,31063,2453,1159,56400.0,48,029,170102,2018,2.116479723899914
2367,1400000US48029171100,27660,2897,926,55700.0,48,029,171100,2018,3.1285097192224622
2368,1400000US48029180702,35023,1896,4890,138900.0,48,029,180702,2018,0.38773006134969323
2369,1400000US48029180901,48352,4129,1558,101400.0,48,029,180901,2018,2.6501925545571243
2370,1400000US48029181303,30150,310,3865,227400.0,48,029,181303,2018,0.08020698576972833
2371,1400000US48029181504,42957,1548,4789,152500.0,48,029,181504,2018,0.3232407600751723
2372,1400000US48029181601,49375,2121,1219,121500.0,48,029,181601,2018,1.7399507793273175
2373,1400000US48029140600,37700,1535,1282,78900.0,48,029,140600,2018,1.1973478939157567
2374,1400000US48029140700,31816,2789,1872,89400.0,48,029,140700,2018,1.4898504273504274
2375,1400000US48029141300,46477,3929,2950,118000.0,48,029,141300,2018,1.331864406779661
2376,1400000US48029141402,74561,4685,432,163000.0,48,029,141402,2018,10.844907407407407
2377,1400000US48029110100,44050,275,2083,382700.0,48,029,110100,2018,0.13202112337974076
2378,1400000US48029120902,44931,1952,5151,305900.0,48,029,120902,2018,0.37895554261308484
2379,1400000US48029121403,40462,2559,2930,115900.0,48,029,121403,2018,0.8733788395904437
2380,1400000US48029121604,66875,6037,2611,156500.0,48,029,121604,2018,2.3121409421677517
2381,1400000US48029130600,21554,1379,2656,62300.0,48,029,130600,2018,0.5192018072289156
2382,1400000US48029140200,31726,2145,688,90500.0,48,029,140200,2018,3.1177325581395348
2383,1400000US48029181718,78917,4895,938,150200.0,48,029,181718,2018,5.218550106609808
2384,1400000US48029181811,77908,2858,1144,176700.0,48,029,181811,2018,2.4982517482517483
2385,1400000US48029190200,55543,2138,1868,238300.0,48,029,190200,2018,1.1445396145610278
2386,1400000US48029190501,47596,1997,1604,99200.0,48,029,190501,2018,1.2450124688279303
2387,1400000US48029131612,70417,1642,345,148100.0,48,029,131612,2018,4.759420289855073
2388,1400000US48029131613,63816,3385,1015,144900.0,48,029,131613,2018,3.334975369458128
2389,1400000US48029191411,63728,2094,2544,281700.0,48,029,191411,2018,0.8231132075471698
2390,1400000US48029191412,182708,2350,62,444200.0,48,029,191412,2018,37.903225806451616
2391,1400000US48029191413,64951,3845,2464,263800.0,48,029,191413,2018,1.5604707792207793
2392,1400000US48029191503,84232,3978,1268,240400.0,48,029,191503,2018,3.137223974763407
2393,1400000US48029191504,211786,2515,39,675900.0,48,029,191504,2018,64.48717948717949
2394,1400000US48029191505,148654,2130,146,382700.0,48,029,191505,2018,14.58904109589041
2395,1400000US48029191506,76563,3896,2622,323100.0,48,029,191506,2018,1.4858886346300535
2396,1400000US48029191701,118333,1449,58,363700.0,48,029,191701,2018,24.982758620689655
2397,1400000US48029191806,156893,7344,1288,422000.0,48,029,191806,2018,5.701863354037267
2398,1400000US48029191807,118190,4103,2389,588400.0,48,029,191807,2018,1.717455002092926
2399,1400000US48029191808,101359,3330,1243,351300.0,48,029,191808,2018,2.679002413515688
2400,1400000US48029191809,110769,6720,1032,341800.0,48,029,191809,2018,6.511627906976744
2401,1400000US48029181705,50431,2499,3281,136900.0,48,029,181705,2018,0.7616580310880829
2402,1400000US48029151200,47733,5466,4523,92700.0,48,029,151200,2018,1.2084899403051073
2403,1400000US48029110700,14891,454,660,59900.0,48,029,110700,2018,0.6878787878787879
2404,1400000US48029190400,64545,1361,858,454100.0,48,029,190400,2018,1.5862470862470863
2405,1400000US48029121108,61725,3861,4069,231400.0,48,029,121108,2018,0.9488817891373802
2406,1400000US48029150800,16012,359,2519,66100.0,48,029,150800,2018,0.1425168717745137
2407,1400000US48029171200,28472,2884,1205,65500.0,48,029,171200,2018,2.3933609958506223
2408,1400000US48029141800,42202,3330,861,97000.0,48,029,141800,2018,3.867595818815331
2409,1400000US48029171912,80975,6614,986,160000.0,48,029,171912,2018,6.707910750507099
2410,1400000US48029181712,82193,3574,707,164100.0,48,029,181712,2018,5.055162659123055
2411,1400000US48029181602,39858,2900,3014,132400.0,48,029,181602,2018,0.962176509621765
2412,1400000US48029121505,61128,4215,1395,108000.0,48,029,121505,2018,3.021505376344086
2413,1400000US48029140300,27273,2240,1348,85100.0,48,029,140300,2018,1.6617210682492582
2414,1400000US48029152000,44583,918,1798,122400.0,48,029,152000,2018,0.5105672969966629
2415,1400000US48029170101,26538,2130,1582,60800.0,48,029,170101,2018,1.3463969658659924
2416,1400000US48029171802,30099,2943,3160,83800.0,48,029,171802,2018,0.9313291139240506
2417,1400000US48029121122,89097,5132,566,188300.0,48,029,121122,2018,9.06713780918728
2418,1400000US48029121605,54135,1543,490,115800.0,48,029,121605,2018,3.1489795918367345
2419,1400000US48029121606,55493,2135,2823,104100.0,48,029,121606,2018,0.7562876372653206
2420,1400000US48029121702,73362,4998,2366,204200.0,48,029,121702,2018,2.1124260355029585
2421,1400000US48029121808,85341,2663,655,156100.0,48,029,121808,2018,4.065648854961832
2422,1400000US48029121809,70975,3996,1130,155700.0,48,029,121809,2018,3.5362831858407078
2423,1400000US48029121810,79214,3815,1041,184000.0,48,029,121810,2018,3.664745437079731
2424,1400000US48029121811,75278,4241,1045,179100.0,48,029,121811,2018,4.058373205741627
2425,1400000US48029121812,67054,5290,1487,160400.0,48,029,121812,2018,3.5574983187626095
2426,1400000US48029121813,70417,1325,451,136000.0,48,029,121813,2018,2.9379157427937916
2427,1400000US48029121903,99688,5163,586,247100.0,48,029,121903,2018,8.810580204778157
2428,1400000US48029121904,108625,2980,269,246000.0,48,029,121904,2018,11.078066914498141
2429,1400000US48029121905,94279,3965,2074,406400.0,48,029,121905,2018,1.911764705882353
2430,1400000US48029121906,89892,3534,1776,234300.0,48,029,121906,2018,1.989864864864865
2431,1400000US48029171903,47735,4624,2475,88400.0,48,029,171903,2018,1.8682828282828283
2432,1400000US48029180202,23640,2555,2403,120900.0,48,029,180202,2018,1.0632542655014565
2433,1400000US48029180501,30118,1740,2588,127700.0,48,029,180501,2018,0.6723338485316847
2434,1400000US48029180800,32286,407,2061,115400.0,48,029,180800,2018,0.19747695293546821
2435,1400000US48029170800,24500,948,591,51900.0,48,029,170800,2018,1.6040609137055837
2436,1400000US48029110600,14547,848,1846,67200.0,48,029,110600,2018,0.4593716143011918
2437,1400000US48029110800,29345,408,1247,316200.0,48,029,110800,2018,0.3271852445870088
2438,1400000US48029120800,93431,6179,605,323400.0,48,029,120800,2018,10.213223140495868
2439,1400000US48029121111,59611,4473,2413,139800.0,48,029,121111,2018,1.8537090758392043
2440,1400000US48029120400,146089,5653,365,410900.0,48,029,120400,2018,15.487671232876712
2441,1400000US48029141101,24669,1189,2747,84400.0,48,029,141101,2018,0.43283582089552236
2442,1400000US48029141102,30417,1594,1658,81900.0,48,029,141102,2018,0.9613992762364294
2443,1400000US48029141403,53992,2157,2486,92800.0,48,029,141403,2018,0.8676588897827836
2444,1400000US48029141404,41213,4190,1502,98700.0,48,029,141404,2018,2.789613848202397
2445,1400000US48029151301,40256,3961,1673,80100.0,48,029,151301,2018,2.367603108188882
2446,1400000US48029151302,37098,2106,1480,85000.0,48,029,151302,2018,1.422972972972973
2447,1400000US48029152201,41714,6135,1460,83500.0,48,029,152201,2018,4.2020547945205475
2448,1400000US48029152202,52480,4648,493,76500.0,48,029,152202,2018,9.427991886409737
2449,1400000US48029160501,19411,1745,2799,65800.0,48,029,160501,2018,0.623436941764916
2450,1400000US48029181503,49125,1912,5732,163600.0,48,029,181503,2018,0.3335659455687369
2451,1400000US48029181703,72411,5825,2266,226900.0,48,029,181703,2018,2.5706090026478376
2452,1400000US48029180300,38330,2782,2266,93200.0,48,029,180300,2018,1.2277140335392762
2453,1400000US48029181716,53942,5995,2828,104700.0,48,029,181716,2018,2.11987270155587
2454,1400000US48029191003,38227,3977,4860,97300.0,48,029,191003,2018,0.8183127572016461
2455,1400000US48029121404,25395,2465,2907,73900.0,48,029,121404,2018,0.847953216374269
2456,1400000US48029171402,39023,4066,2430,82000.0,48,029,171402,2018,1.6732510288065843
2457,1400000US48029171401,50952,2965,1952,91700.0,48,029,171401,2018,1.5189549180327868
2458,1400000US48029171501,31827,1529,904,67900.0,48,029,171501,2018,1.6913716814159292
2459,1400000US48029171502,30746,3826,1860,60400.0,48,029,171502,2018,2.056989247311828
2460,1400000US48029171601,36958,2470,1793,69600.0,48,029,171601,2018,1.377579475738985
2461,1400000US48029171602,21761,1461,2071,66400.0,48,029,171602,2018,0.7054563013037181
2462,1400000US48029171913,42236,3990,2413,96700.0,48,029,171913,2018,1.6535433070866141
2463,1400000US48029171914,77723,4457,1067,129200.0,48,029,171914,2018,4.177132146204311
2464,1400000US48029171915,64821,1578,657,120800.0,48,029,171915,2018,2.401826484018265
2465,1400000US48029171916,79092,6679,2176,167900.0,48,029,171916,2018,3.069393382352941
2466,1400000US48029171917,86544,7962,1587,162500.0,48,029,171917,2018,5.017013232514178
2467,1400000US48029171918,67971,3653,2810,169400.0,48,029,171918,2018,1.3
2468,1400000US48029171919,58571,3821,1196,147300.0,48,029,171919,2018,3.1948160535117056
2469,1400000US48029171920,57734,6527,2185,118100.0,48,029,171920,2018,2.9871853546910754
2470,1400000US48029171921,64761,3809,1439,101800.0,48,029,171921,2018,2.646977067407922
2471,1400000US48029171922,81890,2888,921,138900.0,48,029,171922,2018,3.1357220412595006
2472,1400000US48029171923,60994,6619,3530,148700.0,48,029,171923,2018,1.8750708215297451
2473,1400000US48029171924,70250,2899,4235,251500.0,48,029,171924,2018,0.6845336481700118
2474,1400000US48029171925,68878,6295,3795,166400.0,48,029,171925,2018,1.6587615283267456
2475,1400000US48029172003,101452,4923,1445,192400.0,48,029,172003,2018,3.4069204152249135
2476,1400000US48029172004,87521,3717,503,274700.0,48,029,172004,2018,7.389662027833002
2477,1400000US48029172005,95053,9180,2725,268600.0,48,029,172005,2018,3.3688073394495412
2478,1400000US48029172006,98377,6964,1363,232400.0,48,029,172006,2018,5.10931768158474
2479,1400000US48029172007,110212,10212,1689,222000.0,48,029,172007,2018,6.046181172291297
2480,1400000US48029180101,49679,3730,1554,147200.0,48,029,180101,2018,2.4002574002574004
2481,1400000US48029181403,49524,771,6007,119300.0,48,029,181403,2018,0.12835025803229566
2482,1400000US48029181722,86572,3915,1223,168300.0,48,029,181722,2018,3.2011447260834016
2483,1400000US48029180102,61300,1393,525,159300.0,48,029,180102,2018,2.6533333333333333
2484,1400000US48029180603,70298,838,1380,140100.0,48,029,180603,2018,0.6072463768115942
2485,1400000US48029180604,44098,3113,3708,139900.0,48,029,180604,2018,0.8395361380798274
2486,1400000US48029181404,60152,399,5345,135100.0,48,029,181404,2018,0.07464920486435922
2487,1400000US48029181720,114405,4713,415,214300.0,48,029,181720,2018,11.356626506024096
2488,1400000US48029181721,109559,2841,1037,172500.0,48,029,181721,2018,2.739633558341369
2489,1400000US48029181723,65763,3743,1496,136100.0,48,029,181723,2018,2.502005347593583
2490,1400000US48029181724,113750,5052,718,204800.0,48,029,181724,2018,7.036211699164346
2491,1400000US48029181725,40875,1291,3448,121800.0,48,029,181725,2018,0.3744199535962877
2492,1400000US48029181726,80202,8163,2564,176300.0,48,029,181726,2018,3.183697347893916
2493,1400000US48029160901,28274,2120,886,68100.0,48,029,160901,2018,2.3927765237020315
2494,1400000US48029160902,32264,3094,2090,66600.0,48,029,160902,2018,1.4803827751196172
2495,1400000US48029161303,42821,3195,1707,67800.0,48,029,161303,2018,1.8717047451669595
2496,1400000US48029161304,48359,3526,1220,67800.0,48,029,161304,2018,2.8901639344262295
2497,1400000US48029161400,76771,0,1773,,48,029,161400,2018,0.0
2498,1400000US48029160502,31758,2503,1670,73400.0,48,029,160502,2018,1.4988023952095808
2499,1400000US48029161504,40487,2661,2062,73200.0,48,029,161504,2018,1.290494665373424
2500,1400000US48029161503,52390,3915,1155,80100.0,48,029,161503,2018,3.3896103896103895
2501,1400000US48029161801,54701,3077,1298,126300.0,48,029,161801,2018,2.3705701078582435
2502,1400000US48029161802,52243,6601,3619,100700.0,48,029,161802,2018,1.8239845261121856
2503,1400000US48029161901,34518,655,454,80000.0,48,029,161901,2018,1.4427312775330396
2504,1400000US48029161902,56939,5611,2628,108300.0,48,029,161902,2018,2.135083713850837
2505,1400000US48029162003,41302,3668,1536,89600.0,48,029,162003,2018,2.3880208333333335
2506,1400000US48029162004,41371,2881,971,100800.0,48,029,162004,2018,2.9670442842430482
2507,1400000US48029171301,32031,2109,646,75000.0,48,029,171301,2018,3.264705882352941
2508,1400000US48029171302,31654,2293,1157,79200.0,48,029,171302,2018,1.9818496110630943
2509,1400000US48029140800,37629,3786,1695,72700.0,48,029,140800,2018,2.2336283185840706
2510,1400000US48029150502,36667,1991,1427,67800.0,48,029,150502,2018,1.3952347582340574
2511,1400000US48029150700,38594,3981,3079,73900.0,48,029,150700,2018,1.2929522572263723
2512,1400000US48029160100,24980,3474,3709,55700.0,48,029,160100,2018,0.9366406039363709
2513,1400000US48029170500,31568,3084,1712,79700.0,48,029,170500,2018,1.8014018691588785
2514,1400000US48029180504,38345,3251,1453,83400.0,48,029,180504,2018,2.2374397797660013
2515,1400000US48029120502,34821,2716,2837,81500.0,48,029,120502,2018,0.9573493126542122
2516,1400000US48029120701,41362,1938,3755,217900.0,48,029,120701,2018,0.5161118508655127
2517,1400000US48029121504,60194,5359,1826,159000.0,48,029,121504,2018,2.934830230010953
2518,1400000US48029120702,68646,2017,2479,330300.0,48,029,120702,2018,0.8136345300524405
2519,1400000US48029121300,75250,4546,1935,174200.0,48,029,121300,2018,2.3493540051679584
2520,1400000US48029121501,76190,6620,3014,156600.0,48,029,121501,2018,2.1964167219641673
2521,1400000US48029121507,57210,3527,1302,137500.0,48,029,121507,2018,2.708909370199693
2522,1400000US48029131200,27849,1220,1822,87900.0,48,029,131200,2018,0.6695938529088913
2523,1400000US48029140100,44015,788,501,100900.0,48,029,140100,2018,1.5728542914171657
2524,1400000US48029140400,43500,2020,1693,89300.0,48,029,140400,2018,1.19314825753101
2525,1400000US48029141600,56635,3882,1016,104700.0,48,029,141600,2018,3.8208661417322833
2526,1400000US48029150400,38974,2862,1548,63900.0,48,029,150400,2018,1.8488372093023255
2527,1400000US48029151000,37113,2144,1421,82800.0,48,029,151000,2018,1.5087966220971147
2528,1400000US48029152100,56573,4011,939,82200.0,48,029,152100,2018,4.271565495207668
2529,1400000US48029150300,42594,3063,1913,70800.0,48,029,150300,2018,1.6011500261369576
2530,1400000US48029160200,33281,2483,507,79300.0,48,029,160200,2018,4.897435897435898
2531,1400000US48029181727,61832,3636,621,128100.0,48,029,181727,2018,5.855072463768116
2532,1400000US48029181728,75086,9778,3125,160500.0,48,029,181728,2018,3.12896
2533,1400000US48029181729,98010,8527,1249,216000.0,48,029,181729,2018,6.827061649319456
2534,1400000US48029181730,62557,3088,784,124600.0,48,029,181730,2018,3.938775510204082
2535,1400000US48029181731,89180,6724,1140,154300.0,48,029,181731,2018,5.898245614035088
2536,1400000US48029181813,45179,1644,6020,217600.0,48,029,181813,2018,0.27308970099667773
2537,1400000US48029181814,56820,1613,4980,223300.0,48,029,181814,2018,0.32389558232931726
2538,1400000US48029181816,91530,4106,429,195700.0,48,029,181816,2018,9.57109557109557
2539,1400000US48029181815,82635,2378,948,202600.0,48,029,181815,2018,2.5084388185654007
2540,1400000US48029181817,57656,2251,1413,173100.0,48,029,181817,2018,1.5930644019815994
2541,1400000US48029181818,68708,3498,2661,181200.0,48,029,181818,2018,1.314543404735062
2542,1400000US48029181819,46319,2925,4206,183800.0,48,029,181819,2018,0.6954350927246791
2543,1400000US48029181820,35900,778,4594,262100.0,48,029,181820,2018,0.1693513278188942
2544,1400000US48029181821,69625,2400,1287,165600.0,48,029,181821,2018,1.8648018648018647
2545,1400000US48029181822,69309,3388,1846,166800.0,48,029,181822,2018,1.8353196099674973
2546,1400000US48029181824,70682,2302,1204,156400.0,48,029,181824,2018,1.9119601328903655
2547,1400000US48029181825,76105,3181,1627,233500.0,48,029,181825,2018,1.9551321450522434
2548,1400000US48029181826,81705,6636,1330,168000.0,48,029,181826,2018,4.989473684210527
2549,1400000US48029181823,48414,1447,2004,185300.0,48,029,181823,2018,0.7220558882235529
2550,1400000US48029181901,56284,764,4983,278000.0,48,029,181901,2018,0.15332129239414008
2551,1400000US48029181902,147266,7065,1366,417500.0,48,029,181902,2018,5.17203513909224
2552,1400000US48029182001,114042,4933,928,231000.0,48,029,182001,2018,5.3157327586206895
2553,1400000US48029182002,136968,8912,867,348800.0,48,029,182002,2018,10.279123414071512
2554,1400000US48029182003,116458,4089,1074,297400.0,48,029,182003,2018,3.8072625698324023
2555,1400000US48029182105,119886,2666,207,335100.0,48,029,182105,2018,12.879227053140097
2556,1400000US48029182106,134536,7023,219,364300.0,48,029,182106,2018,32.06849315068493
2557,1400000US48029190503,50208,2566,1571,140600.0,48,029,190503,2018,1.6333545512412475
2558,1400000US48029190504,45222,1754,1097,120300.0,48,029,190504,2018,1.5989061075660893
2559,1400000US48029190603,41292,2027,1103,83300.0,48,029,190603,2018,1.8377153218495013
2560,1400000US48029191005,45926,1486,760,84300.0,48,029,191005,2018,1.9552631578947368
2561,1400000US48029191006,33918,3748,2432,78500.0,48,029,191006,2018,1.5411184210526316
2562,1400000US48029110900,83696,136,1463,332100.0,48,029,110900,2019,0.09295967190704033
2563,1400000US48029111000,42143,1196,1607,98000.0,48,029,111000,2019,0.7442439327940261
