,GEO_ID,B19013_001E,B25008_002E,B25008_003E,B25077_001E,state,county,tract,year
2069,1400000US48029121505,59303,3826,1474,103200,48,029,121505,2017
2070,1400000US48029140300,30000,1982,1284,70600,48,029,140300,2017
2071,1400000US48029152000,58750,859,1667,125500,48,029,152000,2017
2072,1400000US48029170101,31226,2124,1774,58600,48,029,170101,2017
2073,1400000US48029171802,32463,2504,3488,85200,48,029,171802,2017
2074,1400000US48029161501,39697,3630,4230,80300,48,029,161501,2017
2075,1400000US48029162001,46146,1637,668,86300,48,029,162001,2017
2076,1400000US48029170102,33372,2451,1408,53100,48,029,170102,2017
2077,1400000US48029171100,27250,2814,883,50900,48,029,171100,2017
2078,1400000US48029180702,32284,2142,4670,120800,48,029,180702,2017
2079,1400000US48029180901,46802,3673,1984,99900,48,029,180901,2017
2080,1400000US48029181303,24848,249,3702,225000,48,029,181303,2017
2081,1400000US48029181504,43764,1631,4672,148300,48,029,181504,2017
2082,1400000US48029181601,47699,1978,1543,116300,48,029,181601,2017
2083,1400000US48029181809,46386,2919,3350,107000,48,029,181809,2017
2084,1400000US48029182101,121638,7681,986,410100,48,029,182101,2017
2085,1400000US48029190601,39710,2173,2092,73700,48,029,190601,2017
2086,1400000US48029191004,31163,917,3564,100300,48,029,191004,2017
2087,1400000US48029181302,44982,2438,4267,159400,48,029,181302,2017
2088,1400000US48029180902,36263,5155,2528,92800,48,029,180902,2017
2089,1400000US48029191411,60326,1894,2477,274900,48,029,191411,2017
2090,1400000US48029191412,170500,2332,67,421700,48,029,191412,2017
2091,1400000US48029191413,61338,3929,2451,250100,48,029,191413,2017
2092,1400000US48029191503,79151,3965,1210,233000,48,029,191503,2017
2093,1400000US48029191504,207188,2559,27,655700,48,029,191504,2017
2094,1400000US48029191505,146650,2158,155,391800,48,029,191505,2017
2095,1400000US48029191506,68648,3627,2558,313000,48,029,191506,2017
2096,1400000US48029191701,105917,1458,56,357500,48,029,191701,2017
2097,1400000US48029191702,76080,4547,2927,283100,48,029,191702,2017
2098,1400000US48029191806,152393,7526,1118,404000,48,029,191806,2017
2099,1400000US48029191807,120955,4343,1735,578100,48,029,191807,2017
2100,1400000US48029191808,106614,3489,1147,341800,48,029,191808,2017
2101,1400000US48029191809,112688,6331,1225,331500,48,029,191809,2017
2102,1400000US48029181004,46560,548,5207,213700,48,029,181004,2017
2103,1400000US48029182103,125403,2635,164,366000,48,029,182103,2017
2104,1400000US48029190100,36865,1578,2004,88100,48,029,190100,2017
2105,1400000US48029171902,41723,6787,7501,155300,48,029,171902,2017
2106,1400000US48029180400,31563,1587,3177,89400,48,029,180400,2017
2107,1400000US48029180701,49609,1520,2054,262800,48,029,180701,2017
2108,1400000US48029181100,59866,4703,1349,174100,48,029,181100,2017
2109,1400000US48029191405,66585,5627,2644,234900,48,029,191405,2017
2110,1400000US48029170900,23269,1531,1839,58600,48,029,170900,2017
2111,1400000US48029180503,60373,3762,1056,89600,48,029,180503,2017
2112,1400000US48029180602,37011,2031,1471,125500,48,029,180602,2017
2113,1400000US48029191102,83382,1929,718,267000,48,029,191102,2017
2114,1400000US48029161000,28184,1219,2697,65500,48,029,161000,2017
2115,1400000US48029110700,17928,504,720,69000,48,029,110700,2017
2116,1400000US48029191810,105192,3142,1896,332300,48,029,191810,2017
2117,1400000US48029191811,118148,4112,742,304000,48,029,191811,2017
2118,1400000US48029191812,148774,3775,322,365900,48,029,191812,2017
2119,1400000US48029191813,92569,5576,1265,234300,48,029,191813,2017
2120,1400000US48029191814,107222,4665,565,245400,48,029,191814,2017
2121,1400000US48029191815,108295,3707,1679,303000,48,029,191815,2017
2122,1400000US48029191816,73665,1550,1435,405000,48,029,191816,2017
2123,1400000US48029191817,90688,8115,4518,260700,48,029,191817,2017
2124,1400000US48029191900,32101,2934,2309,89400,48,029,191900,2017
2125,1400000US48029192000,30806,1446,2809,241700,48,029,192000,2017
2126,1400000US48029192100,73333,1471,924,292300,48,029,192100,2017
2127,1400000US48029192200,45625,366,1680,75200,48,029,192200,2017
2128,1400000US48029192300,86607,2984,1696,343600,48,029,192300,2017
2129,1400000US48029980001,-666666666,0,0,-666666666,48,029,980001,2017
2130,1400000US48029980002,-666666666,25,0,-666666666,48,029,980002,2017
2131,1400000US48029980003,53688,0,619,-666666666,48,029,980003,2017
2132,1400000US48029980004,-666666666,0,0,-666666666,48,029,980004,2017
2133,1400000US48029980005,-666666666,26,0,-666666666,48,029,980005,2017
2134,1400000US48029980100,57386,0,322,-666666666,48,029,980100,2017
2135,1400000US48029181818,63578,3414,2683,168500,48,029,181818,2017
2136,1400000US48029181815,74073,2026,1667,180000,48,029,181815,2017
2137,1400000US48029181816,89841,4052,376,191600,48,029,181816,2017
2138,1400000US48029181817,60956,2242,1342,165800,48,029,181817,2017
2139,1400000US48029181819,51068,2800,3548,174200,48,029,181819,2017
2140,1400000US48029181820,37225,878,3803,234200,48,029,181820,2017
2141,1400000US48029181821,69099,2508,1209,162700,48,029,181821,2017
2142,1400000US48029181822,69000,3245,1763,154800,48,029,181822,2017
2143,1400000US48029181823,58119,1476,1760,169700,48,029,181823,2017
2144,1400000US48029181824,75542,2520,873,155200,48,029,181824,2017
2145,1400000US48029181825,82756,3165,1521,223600,48,029,181825,2017
2146,1400000US48029181826,77453,6951,1194,161700,48,029,181826,2017
2147,1400000US48029181901,50613,689,3880,273700,48,029,181901,2017
2148,1400000US48029181902,153641,6171,1336,392100,48,029,181902,2017
2149,1400000US48029182001,107083,5021,959,223700,48,029,182001,2017
2150,1400000US48029182002,129207,8625,971,337800,48,029,182002,2017
2151,1400000US48029182003,94864,3847,1095,286100,48,029,182003,2017
2152,1400000US48029182105,117375,2569,218,316000,48,029,182105,2017
2153,1400000US48029182106,128631,6768,253,349600,48,029,182106,2017
2154,1400000US48029190503,45385,2350,1708,122000,48,029,190503,2017
2155,1400000US48029190504,45878,1755,1384,110800,48,029,190504,2017
2156,1400000US48029190603,40530,1858,995,78600,48,029,190603,2017
2157,1400000US48029190604,40962,2730,1945,73300,48,029,190604,2017
2158,1400000US48029191005,41688,1534,703,80600,48,029,191005,2017
2159,1400000US48029191006,36612,4658,2298,73800,48,029,191006,2017
2160,1400000US48029191201,63333,2360,754,165500,48,029,191201,2017
2161,1400000US48029191202,39940,3172,2305,175100,48,029,191202,2017
2162,1400000US48029191303,65242,1108,578,175700,48,029,191303,2017
2163,1400000US48029191304,28750,616,2158,157400,48,029,191304,2017
2164,1400000US48029191410,38534,511,4852,145200,48,029,191410,2017
2165,1400000US48029121119,54988,2969,2616,157300,48,029,121119,2017
2166,1400000US48029121120,70733,3671,1672,145700,48,029,121120,2017
2167,1400000US48029121121,106500,2909,118,212300,48,029,121121,2017
2168,1400000US48029121122,88720,5028,470,180000,48,029,121122,2017
2169,1400000US48029121605,58286,1535,578,110200,48,029,121605,2017
2170,1400000US48029121606,55756,2397,2322,99700,48,029,121606,2017
2171,1400000US48029121701,52632,2738,1378,138900,48,029,121701,2017
2172,1400000US48029121702,70789,4684,2700,194500,48,029,121702,2017
2173,1400000US48029121808,79597,2868,550,153700,48,029,121808,2017
2174,1400000US48029121809,68924,4156,1182,151200,48,029,121809,2017
2175,1400000US48029121810,71023,3858,871,174100,48,029,121810,2017
2176,1400000US48029121811,82265,4071,1004,171200,48,029,121811,2017
2177,1400000US48029121812,61683,5528,1647,150800,48,029,121812,2017
2178,1400000US48029121813,71591,1461,290,133000,48,029,121813,2017
2179,1400000US48029121903,102639,5089,521,235700,48,029,121903,2017
2180,1400000US48029121904,115591,2988,329,238000,48,029,121904,2017
2181,1400000US48029121905,93472,4020,1891,387100,48,029,121905,2017
2182,1400000US48029121906,86454,3511,1921,223000,48,029,121906,2017
2183,1400000US48029121907,98209,10744,1969,258100,48,029,121907,2017
2184,1400000US48029121908,120556,3242,318,297100,48,029,121908,2017
2185,1400000US48029121909,88174,4373,2957,157300,48,029,121909,2017
2186,1400000US48029121910,88323,4973,1411,236100,48,029,121910,2017
2187,1400000US48029130401,27658,2669,1761,64500,48,029,130401,2017
2188,1400000US48029130402,20705,1609,2748,64100,48,029,130402,2017
2189,1400000US48029131401,63339,7609,1830,123000,48,029,131401,2017
2190,1400000US48029131402,42649,2251,445,85400,48,029,131402,2017
2191,1400000US48029131503,48030,1924,1258,95000,48,029,131503,2017
2192,1400000US48029131504,39682,2324,2056,72500,48,029,131504,2017
2193,1400000US48029131505,60347,2793,1845,124500,48,029,131505,2017
2194,1400000US48029131506,51268,2325,1216,101900,48,029,131506,2017
2195,1400000US48029131507,35082,3495,3390,70100,48,029,131507,2017
2196,1400000US48029110900,78947,178,1250,333300,48,029,110900,2018
2197,1400000US48029111000,41923,1269,1513,94100,48,029,111000,2018
2198,1400000US48029190604,38476,2439,1909,84100,48,029,190604,2018
2199,1400000US48029191303,65542,1176,603,193900,48,029,191303,2018
2200,1400000US48029191304,28516,646,2090,168000,48,029,191304,2018
2201,1400000US48029191410,38500,402,4622,143400,48,029,191410,2018
2202,1400000US48029160600,32975,2767,2508,53600,48,029,160600,2018
2203,1400000US48029141900,60630,4072,697,160500,48,029,141900,2018
2204,1400000US48029181713,60513,5053,2770,147900,48,029,181713,2018
2205,1400000US48029181505,69926,3600,1332,145100,48,029,181505,2018
2206,1400000US48029131506,53833,2673,956,113900,48,029,131506,2018
2207,1400000US48029190700,46042,1772,1253,129900,48,029,190700,2018
2208,1400000US48029190902,67159,2483,1506,136100,48,029,190902,2018
2209,1400000US48029181001,51450,2015,1592,136000,48,029,181001,2018
2210,1400000US48029181004,42255,551,4672,254400,48,029,181004,2018
2211,1400000US48029182103,120202,2704,300,389800,48,029,182103,2018
2212,1400000US48029190100,36648,1667,1888,83800,48,029,190100,2018
2213,1400000US48029131507,41406,3376,3382,72100,48,029,131507,2018
2214,1400000US48029131614,73050,3113,1325,140300,48,029,131614,2018
2215,1400000US48029131615,65030,5704,2397,136200,48,029,131615,2018
2216,1400000US48029131801,89583,2001,110,196200,48,029,131801,2018
2217,1400000US48029131802,65313,4037,519,178400,48,029,131802,2018
2218,1400000US48029181809,47971,3343,3119,107800,48,029,181809,2018
2219,1400000US48029182101,120441,8085,865,417300,48,029,182101,2018
2220,1400000US48029190601,40711,2237,1935,76800,48,029,190601,2018
2221,1400000US48029191004,35549,1061,3465,119800,48,029,191004,2018
2222,1400000US48029181302,48590,2377,4174,163400,48,029,181302,2018
2223,1400000US48029180902,36098,5167,2547,99200,48,029,180902,2018
2224,1400000US48029181003,35093,679,6485,68600,48,029,181003,2018
2225,1400000US48029181005,32729,292,3660,115200,48,029,181005,2018
2226,1400000US48029181506,44205,1689,2607,158600,48,029,181506,2018
2227,1400000US48029181715,55981,4457,2109,114300,48,029,181715,2018
2228,1400000US48029181808,64792,633,897,345500,48,029,181808,2018
2229,1400000US48029182102,118650,7708,699,322900,48,029,182102,2018
2230,1400000US48029191101,105707,1599,212,311100,48,029,191101,2018
2231,1400000US48029191406,121719,5496,1202,337800,48,029,191406,2018
2232,1400000US48029191408,37819,98,2854,174000,48,029,191408,2018
2233,1400000US48029191409,40213,1852,4870,184400,48,029,191409,2018
2234,1400000US48029131608,54855,3410,2551,196500,48,029,131608,2018
2235,1400000US48029131609,75013,6637,1071,135200,48,029,131609,2018
2236,1400000US48029131610,75607,3478,1854,113000,48,029,131610,2018
2237,1400000US48029131611,69375,949,101,150000,48,029,131611,2018
2238,1400000US48029190800,167667,1699,300,714800,48,029,190800,2018
2239,1400000US48029190901,40762,2335,3637,142300,48,029,190901,2018
2240,1400000US48029150900,41513,4578,2204,80100,48,029,150900,2018
2241,1400000US48029191804,116897,6737,219,323300,48,029,191804,2018
2242,1400000US48029110500,11360,275,2113,90000,48,029,110500,2018
2243,1400000US48029121000,51792,4898,3286,138600,48,029,121000,2018
2244,1400000US48029121110,85833,4048,1039,158900,48,029,121110,2018
2245,1400000US48029121506,54202,2795,1744,95500,48,029,121506,2018
2246,1400000US48029130500,24353,2204,2603,64700,48,029,130500,2018
2247,1400000US48029131300,37743,4826,1278,84200,48,029,131300,2018
2248,1400000US48029131606,69063,4869,1056,155100,48,029,131606,2018
2249,1400000US48029110300,34375,921,2102,220600,48,029,110300,2018
2250,1400000US48029120100,68221,99,3842,208300,48,029,120100,2018
2251,1400000US48029120600,52196,2668,3214,171600,48,029,120600,2018
2252,1400000US48029120901,37750,1049,1259,203100,48,029,120901,2018
2253,1400000US48029121112,52396,1370,2140,137300,48,029,121112,2018
2254,1400000US48029151900,46377,4723,2196,105300,48,029,151900,2018
2255,1400000US48029140900,33190,1516,521,66100,48,029,140900,2018
2256,1400000US48029141700,70872,4455,1125,137000,48,029,141700,2018
2257,1400000US48029150501,36862,3104,1373,67500,48,029,150501,2018
2258,1400000US48029160400,35348,3392,1477,68500,48,029,160400,2018
2259,1400000US48029161100,42312,6626,2109,78400,48,029,161100,2018
2260,1400000US48029170401,22529,2066,2292,54900,48,029,170401,2018
2261,1400000US48029171000,22379,3334,2685,51200,48,029,171000,2018
2262,1400000US48029171700,41401,5873,3320,95500,48,029,171700,2018
2263,1400000US48029121907,91088,10598,1854,281300,48,029,121907,2018
2264,1400000US48029121908,103042,3441,293,285700,48,029,121908,2018
2265,1400000US48029121909,84593,4277,3657,170800,48,029,121909,2018
2266,1400000US48029121910,98401,5477,1545,262600,48,029,121910,2018
2267,1400000US48029130402,22047,1565,2578,62800,48,029,130402,2018
2268,1400000US48029131503,49146,1819,1144,96700,48,029,131503,2018
2269,1400000US48029131504,41848,2609,2306,80500,48,029,131504,2018
2270,1400000US48029130401,28577,2272,1675,68300,48,029,130401,2018
2271,1400000US48029131401,64831,9044,1548,134300,48,029,131401,2018
2272,1400000US48029131402,42441,2264,607,87800,48,029,131402,2018
2273,1400000US48029131505,57143,2659,2598,126800,48,029,131505,2018
2274,1400000US48029181704,57482,4313,2069,133300,48,029,181704,2018
2275,1400000US48029181711,81310,7235,1726,172100,48,029,181711,2018
2276,1400000US48029171902,42377,6780,7884,165000,48,029,171902,2018
2277,1400000US48029180400,35181,1599,3140,94400,48,029,180400,2018
2278,1400000US48029180701,46750,1620,2197,270600,48,029,180701,2018
2279,1400000US48029181100,65807,4873,1342,176000,48,029,181100,2018
2280,1400000US48029191405,69979,5728,3158,250900,48,029,191405,2018
2281,1400000US48029121116,52955,3038,2381,215400,48,029,121116,2018
2282,1400000US48029121118,65547,3186,2521,236000,48,029,121118,2018
2283,1400000US48029121203,42319,1856,2534,92400,48,029,121203,2018
2284,1400000US48029121205,35362,1536,2931,95700,48,029,121205,2018
2285,1400000US48029121206,63688,4838,3711,134400,48,029,121206,2018
2286,1400000US48029121402,54693,5198,2304,110200,48,029,121402,2018
2287,1400000US48029121803,60994,3494,1012,116500,48,029,121803,2018
2288,1400000US48029121804,52023,2821,4288,118200,48,029,121804,2018
2289,1400000US48029130800,28900,1680,4212,71500,48,029,130800,2018
2290,1400000US48029131100,36694,1232,1220,63500,48,029,131100,2018
2291,1400000US48029120300,132313,6170,1938,579900,48,029,120300,2018
2292,1400000US48029120501,41068,4989,4380,101600,48,029,120501,2018
2293,1400000US48029121115,85260,4379,991,210600,48,029,121115,2018
2294,1400000US48029121117,69846,2676,1951,199500,48,029,121117,2018
2295,1400000US48029130200,35288,1000,769,55300,48,029,130200,2018
2296,1400000US48029141000,25408,1702,1847,83600,48,029,141000,2018
2297,1400000US48029151600,40476,4602,3333,84900,48,029,151600,2018
2298,1400000US48029151700,49044,5329,1989,83200,48,029,151700,2018
2299,1400000US48029160701,38250,2851,951,62100,48,029,160701,2018
2300,1400000US48029171801,42965,3495,2122,92800,48,029,171801,2018
2301,1400000US48029180201,35981,1790,3168,78700,48,029,180201,2018
2302,1400000US48029181200,75096,4612,570,208200,48,029,181200,2018
2303,1400000US48029181301,53997,1145,3516,216900,48,029,181301,2018
2304,1400000US48029181402,27197,152,2187,137300,48,029,181402,2018
2305,1400000US48029151500,40851,2148,681,73200,48,029,151500,2018
2306,1400000US48029160300,30324,3868,1481,74900,48,029,160300,2018
2307,1400000US48029161200,45208,2047,881,91700,48,029,161200,2018
2308,1400000US48029161302,45297,3305,2638,82000,48,029,161302,2018
2309,1400000US48029170300,25986,3809,2071,51700,48,029,170300,2018
2310,1400000US48029170402,32421,3156,1862,55800,48,029,170402,2018
2311,1400000US48029170600,48203,2538,1958,77300,48,029,170600,2018
2312,1400000US48029170700,41462,3314,1795,51100,48,029,170700,2018
2313,1400000US48029121204,40604,1664,5846,121500,48,029,121204,2018
2314,1400000US48029121508,48017,2499,2118,89800,48,029,121508,2018
2315,1400000US48029121601,45805,2040,3590,131700,48,029,121601,2018
2316,1400000US48029161000,27472,1537,2617,62200,48,029,161000,2018
2317,1400000US48029161501,37846,3127,5128,83200,48,029,161501,2018
2318,1400000US48029170900,26044,1850,1992,58800,48,029,170900,2018
2319,1400000US48029180503,60422,3871,1162,92600,48,029,180503,2018
2320,1400000US48029180602,37078,1718,1677,133200,48,029,180602,2018
2321,1400000US48029191102,91771,1789,794,267800,48,029,191102,2018
2322,1400000US48029121802,58202,5907,2335,143900,48,029,121802,2018
2323,1400000US48029130300,30000,1537,1810,58500,48,029,130300,2018
2324,1400000US48029130700,28698,960,1806,60400,48,029,130700,2018
2325,1400000US48029130900,26897,1840,2998,72500,48,029,130900,2018
2326,1400000US48029131000,23262,3168,1996,73600,48,029,131000,2018
2327,1400000US48029140500,47232,2962,1116,93700,48,029,140500,2018
2328,1400000US48029121701,57326,2813,1378,145800,48,029,121701,2018
2329,1400000US48029121119,59961,3989,2082,160100,48,029,121119,2018
2330,1400000US48029121120,78720,4110,1229,164500,48,029,121120,2018
2331,1400000US48029121121,116125,2763,125,221100,48,029,121121,2018
2332,1400000US48029160702,29022,1915,3370,76400,48,029,160702,2018
2333,1400000US48029191810,97639,3397,1442,339700,48,029,191810,2018
2334,1400000US48029191811,122668,3938,514,313600,48,029,191811,2018
2335,1400000US48029191702,91000,4395,2903,294200,48,029,191702,2018
2336,1400000US48029191812,138382,3945,314,365500,48,029,191812,2018
2337,1400000US48029191813,102429,5748,1336,251600,48,029,191813,2018
2338,1400000US48029191814,107539,4693,400,265000,48,029,191814,2018
2339,1400000US48029191815,98167,4025,1273,317600,48,029,191815,2018
2340,1400000US48029191816,64876,1526,1316,417400,48,029,191816,2018
2341,1400000US48029191817,86962,8751,4430,273900,48,029,191817,2018
2342,1400000US48029191900,29962,2709,1943,114200,48,029,191900,2018
2343,1400000US48029192000,31781,1648,2799,290600,48,029,192000,2018
2344,1400000US48029192100,68333,1286,769,346200,48,029,192100,2018
2345,1400000US48029192200,41389,303,2035,90400,48,029,192200,2018
2346,1400000US48029192300,81964,2933,2068,344300,48,029,192300,2018
2347,1400000US48029980001,-666666666,0,0,-666666666,48,029,980001,2018
2348,1400000US48029980002,-666666666,0,0,-666666666,48,029,980002,2018
2349,1400000US48029980003,56000,0,705,-666666666,48,029,980003,2018
2350,1400000US48029980004,-666666666,0,0,-666666666,48,029,980004,2018
2351,1400000US48029980005,-666666666,8,0,-666666666,48,029,980005,2018
2352,1400000US48029161600,36596,2747,2041,78100,48,029,161600,2018
2353,1400000US48029170200,25691,2757,2718,59100,48,029,170200,2018
2354,1400000US48029131601,101250,3609,658,251600,48,029,131601,2018
2355,1400000US48029131700,91648,4,1151,-666666666,48,029,131700,2018
2356,1400000US48029141200,32124,5284,1962,80100,48,029,141200,2018
2357,1400000US48029150100,36678,3202,2604,82900,48,029,150100,2018
2358,1400000US48029150600,33669,3151,1683,70100,48,029,150600,2018
2359,1400000US48029151100,37227,4957,2675,61000,48,029,151100,2018
2360,1400000US48029151400,33066,2577,2454,75000,48,029,151400,2018
2361,1400000US48029172002,82149,13121,3868,191700,48,029,172002,2018
2362,1400000US48029191201,72989,2487,738,177400,48,029,191201,2018
2363,1400000US48029191202,39870,3121,1990,177900,48,029,191202,2018
2364,1400000US48029980100,63636,0,285,-666666666,48,029,980100,2018
2365,1400000US48029162001,48333,1711,594,102400,48,029,162001,2018
2366,1400000US48029170102,31063,2453,1159,56400,48,029,170102,2018
2367,1400000US48029171100,27660,2897,926,55700,48,029,171100,2018
2368,1400000US48029180702,35023,1896,4890,138900,48,029,180702,2018
2369,1400000US48029180901,48352,4129,1558,101400,48,029,180901,2018
2370,1400000US48029181303,30150,310,3865,227400,48,029,181303,2018
2371,1400000US48029181504,42957,1548,4789,152500,48,029,181504,2018
2372,1400000US48029181601,49375,2121,1219,121500,48,029,181601,2018
2373,1400000US48029140600,37700,1535,1282,78900,48,029,140600,2018
2374,1400000US48029140700,31816,2789,1872,89400,48,029,140700,2018
2375,1400000US48029141300,46477,3929,2950,118000,48,029,141300,2018
2376,1400000US48029141402,74561,4685,432,163000,48,029,141402,2018
2377,1400000US48029110100,44050,275,2083,382700,48,029,110100,2018
2378,1400000US48029120902,44931,1952,5151,305900,48,029,120902,2018
2379,1400000US48029121403,40462,2559,2930,115900,48,029,121403,2018
2380,1400000US48029121604,66875,6037,2611,156500,48,029,121604,2018
2381,1400000US48029130600,21554,1379,2656,62300,48,029,130600,2018
2382,1400000US48029140200,31726,2145,688,90500,48,029,140200,2018
2383,1400000US48029181718,78917,4895,938,150200,48,029,181718,2018
2384,1400000US48029181811,77908,2858,1144,176700,48,029,181811,2018
2385,1400000US48029190200,55543,2138,1868,238300,48,029,190200,2018
2386,1400000US48029190501,47596,1997,1604,99200,48,029,190501,2018
2387,1400000US48029131612,70417,1642,345,148100,48,029,131612,2018
2388,1400000US48029131613,63816,3385,1015,144900,48,029,131613,2018
2389,1400000US48029191411,63728,2094,2544,281700,48,029,191411,2018
2390,1400000US48029191412,182708,2350,62,444200,48,029,191412,2018
2391,1400000US48029191413,64951,3845,2464,263800,48,029,191413,2018
2392,1400000US48029191503,84232,3978,1268,240400,48,029,191503,2018
2393,1400000US48029191504,211786,2515,39,675900,48,029,191504,2018
2394,1400000US48029191505,148654,2130,146,382700,48,029,191505,2018
2395,1400000US48029191506,76563,3896,2622,323100,48,029,191506,2018
2396,1400000US48029191701,118333,1449,58,363700,48,029,191701,2018
2397,1400000US48029191806,156893,7344,1288,422000,48,029,191806,2018
2398,1400000US48029191807,118190,4103,2389,588400,48,029,191807,2018
2399,1400000US48029191808,101359,3330,1243,351300,48,029,191808,2018
2400,1400000US48029191809,110769,6720,1032,341800,48,029,191809,2018
2401,1400000US48029181705,50431,2499,3281,136900,48,029,181705,2018
2402,1400000US48029151200,47733,5466,4523,92700,48,029,151200,2018
2403,1400000US48029110700,14891,454,660,59900,48,029,110700,2018
2404,1400000US48029190400,64545,1361,858,454100,48,029,190400,2018
2405,1400000US48029121108,61725,3861,4069,231400,48,029,121108,2018
2406,1400000US48029150800,16012,359,2519,66100,48,029,150800,2018
2407,1400000US48029171200,28472,2884,1205,65500,48,029,171200,2018
2408,1400000US48029141800,42202,3330,861,97000,48,029,141800,2018
2409,1400000US48029171912,80975,6614,986,160000,48,029,171912,2018
2410,1400000US48029181712,82193,3574,707,164100,48,029,181712,2018
2411,1400000US48029181602,39858,2900,3014,132400,48,029,181602,2018
2412,1400000US48029121505,61128,4215,1395,108000,48,029,121505,2018
2413,1400000US48029140300,27273,2240,1348,85100,48,029,140300,2018
2414,1400000US48029152000,44583,918,1798,122400,48,029,152000,2018
2415,1400000US48029170101,26538,2130,1582,60800,48,029,170101,2018
2416,1400000US48029171802,30099,2943,3160,83800,48,029,171802,2018
2417,1400000US48029121122,89097,5132,566,188300,48,029,121122,2018
2418,1400000US48029121605,54135,1543,490,115800,48,029,121605,2018
2419,1400000US48029121606,55493,2135,2823,104100,48,029,121606,2018
2420,1400000US48029121702,73362,4998,2366,204200,48,029,121702,2018
2421,1400000US48029121808,85341,2663,655,156100,48,029,121808,2018
2422,1400000US48029121809,70975,3996,1130,155700,48,029,121809,2018
2423,1400000US48029121810,79214,3815,1041,184000,48,029,121810,2018
2424,1400000US48029121811,75278,4241,1045,179100,48,029,121811,2018
2425,1400000US48029121812,67054,5290,1487,160400,48,029,121812,2018
2426,1400000US48029121813,70417,1325,451,136000,48,029,121813,2018
2427,1400000US48029121903,99688,5163,586,247100,48,029,121903,2018
2428,1400000US48029121904,108625,2980,269,246000,48,029,121904,2018
2429,1400000US48029121905,94279,3965,2074,406400,48,029,121905,2018
2430,1400000US48029121906,89892,3534,1776,234300,48,029,121906,2018
2431,1400000US48029171903,47735,4624,2475,88400,48,029,171903,2018
2432,1400000US48029180202,23640,2555,2403,120900,48,029,180202,2018
2433,1400000US48029180501,30118,1740,2588,127700,48,029,180501,2018
2434,1400000US48029180800,32286,407,2061,115400,48,029,180800,2018
2435,1400000US48029170800,24500,948,591,51900,48,029,170800,2018
2436,1400000US48029110600,14547,848,1846,67200,48,029,110600,2018
2437,1400000US48029110800,29345,408,1247,316200,48,029,110800,2018
2438,1400000US48029120800,93431,6179,605,323400,48,029,120800,2018
2439,1400000US48029121111,59611,4473,2413,139800,48,029,121111,2018
2440,1400000US48029120400,146089,5653,365,410900,48,029,120400,2018
2441,1400000US48029141101,24669,1189,2747,84400,48,029,141101,2018
2442,1400000US48029141102,30417,1594,1658,81900,48,029,141102,2018
2443,1400000US48029141403,53992,2157,2486,92800,48,029,141403,2018
2444,1400000US48029141404,41213,4190,1502,98700,48,029,141404,2018
2445,1400000US48029151301,40256,3961,1673,80100,48,029,151301,2018
2446,1400000US48029151302,37098,2106,1480,85000,48,029,151302,2018
2447,1400000US48029152201,41714,6135,1460,83500,48,029,152201,2018
2448,1400000US48029152202,52480,4648,493,76500,48,029,152202,2018
2449,1400000US48029160501,19411,1745,2799,65800,48,029,160501,2018
2450,1400000US48029181503,49125,1912,5732,163600,48,029,181503,2018
2451,1400000US48029181703,72411,5825,2266,226900,48,029,181703,2018
2452,1400000US48029180300,38330,2782,2266,93200,48,029,180300,2018
2453,1400000US48029181716,53942,5995,2828,104700,48,029,181716,2018
2454,1400000US48029191003,38227,3977,4860,97300,48,029,191003,2018
2455,1400000US48029121404,25395,2465,2907,73900,48,029,121404,2018
2456,1400000US48029171402,39023,4066,2430,82000,48,029,171402,2018
2457,1400000US48029171401,50952,2965,1952,91700,48,029,171401,2018
2458,1400000US48029171501,31827,1529,904,67900,48,029,171501,2018
2459,1400000US48029171502,30746,3826,1860,60400,48,029,171502,2018
2460,1400000US48029171601,36958,2470,1793,69600,48,029,171601,2018
2461,1400000US48029171602,21761,1461,2071,66400,48,029,171602,2018
2462,1400000US48029171913,42236,3990,2413,96700,48,029,171913,2018
2463,1400000US48029171914,77723,4457,1067,129200,48,029,171914,2018
2464,1400000US48029171915,64821,1578,657,120800,48,029,171915,2018
2465,1400000US48029171916,79092,6679,2176,167900,48,029,171916,2018
2466,1400000US48029171917,86544,7962,1587,162500,48,029,171917,2018
2467,1400000US48029171918,67971,3653,2810,169400,48,029,171918,2018
2468,1400000US48029171919,58571,3821,1196,147300,48,029,171919,2018
2469,1400000US48029171920,57734,6527,2185,118100,48,029,171920,2018
2470,1400000US48029171921,64761,3809,1439,101800,48,029,171921,2018
2471,1400000US48029171922,81890,2888,921,138900,48,029,171922,2018
2472,1400000US48029171923,60994,6619,3530,148700,48,029,171923,2018
2473,1400000US48029171924,70250,2899,4235,251500,48,029,171924,2018
2474,1400000US48029171925,68878,6295,3795,166400,48,029,171925,2018
2475,1400000US48029172003,101452,4923,1445,192400,48,029,172003,2018
2476,1400000US48029172004,87521,3717,503,274700,48,029,172004,2018
2477,1400000US48029172005,95053,9180,2725,268600,48,029,172005,2018
2478,1400000US48029172006,98377,6964,1363,232400,48,029,172006,2018
2479,1400000US48029172007,110212,10212,1689,222000,48,029,172007,2018
2480,1400000US48029180101,49679,3730,1554,147200,48,029,180101,2018
2481,1400000US48029181403,49524,771,6007,119300,48,029,181403,2018
