,NAME,Total_Pop,Hispanic_or_Latino,White_alone,Black_alone,Asian_alone,state,place,year
14194,"Bayview town, Texas",605,328,373,0,0,48,06140,2021
14195,"Beach City city, Texas",3059,293,2539,149,6,48,06200,2021
14196,"Bear Creek village, Texas",476,47,428,0,13,48,06242,2021
14197,"Bear Creek Ranch CDP, Texas",2247,60,107,2090,0,48,06244,2021
14198,"Beasley city, Texas",957,714,517,26,0,48,06272,2021
14199,"Beaumont city, Texas",115013,22424,44849,52938,3864,48,07000,2021
14200,"Beauxart Gardens CDP, Texas",864,0,799,0,16,48,07036,2021
14201,"Beaver Creek CDP, Texas",1176,488,987,0,0,48,07042,2021
14202,"Beckville city, Texas",840,150,635,101,0,48,07108,2021
14203,"Bedford city, Texas",49576,7886,33509,6477,3082,48,07132,2021
14204,"Bedias city, Texas",302,73,225,23,0,48,07144,2021
14205,"Bee Cave city, Texas",8538,1255,6712,48,1082,48,07156,2021
14206,"Beeville city, Texas",13780,10119,10964,391,42,48,07192,2021
14207,"Bellaire city, Texas",17262,1688,12158,461,3564,48,07300,2021
14208,"Bellevue city, Texas",430,4,395,0,0,48,07396,2021
14209,"Bellmead city, Texas",10487,4882,6463,1601,246,48,07408,2021
14210,"Bells town, Texas",1854,247,1715,0,36,48,07420,2021
14211,"Bellville city, Texas",4155,1329,2849,162,53,48,07432,2021
14212,"Belterra CDP, Texas",7736,1624,6050,28,247,48,07486,2021
14213,"Belton city, Texas",22866,6685,15943,1992,289,48,07492,2021
14214,"Ben Arnold CDP, Texas",49,0,49,0,0,48,07516,2021
14215,"Benavides city, Texas",1231,1225,1199,0,0,48,07528,2021
14216,"Ben Bolt CDP, Texas",1555,1234,1369,0,0,48,07540,2021
14217,"Benbrook city, Texas",24248,5525,18434,1344,402,48,07552,2021
14218,"Benjamin city, Texas",238,48,220,1,0,48,07636,2021
14219,"Benjamin Perez CDP, Texas",121,121,0,0,0,48,07642,2021
14220,"Ben Wheeler CDP, Texas",2026,346,1951,0,0,48,07708,2021
14221,"Berryville town, Texas",1223,193,1132,51,0,48,07852,2021
14222,"Bertram city, Texas",1852,624,1554,18,0,48,07864,2021
14223,"Beverly Hills city, Texas",2457,1713,1515,286,0,48,08104,2021
14224,"Bevil Oaks city, Texas",1151,148,956,35,18,48,08128,2021
14225,"Bigfoot CDP, Texas",1390,1113,1390,0,0,48,08164,2021
14226,"Big Lake city, Texas",3000,2166,1467,85,62,48,08212,2021
14227,"Big Sandy town, Texas",1314,122,1134,132,0,48,08224,2021
14228,"Big Spring city, Texas",26199,12969,19090,1832,265,48,08236,2021
14229,"Big Thicket Lake Estates CDP, Texas",615,0,516,74,0,48,08240,2021
14230,"Big Wells city, Texas",503,481,358,0,12,48,08260,2021
14231,"Bishop city, Texas",3185,2165,2050,235,0,48,08392,2021
14232,"Bishop Hills town, Texas",247,33,245,0,0,48,08398,2021
14233,"Bivins CDP, Texas",154,0,154,0,0,48,08404,2021
14234,"Bixby CDP, Texas",412,412,311,0,0,48,08410,2021
14235,"Blackwell city, Texas",177,11,175,0,0,48,08488,2021
14236,"Blanco city, Texas",2086,443,1725,0,12,48,08536,2021
14237,"Blanket town, Texas",385,100,376,0,0,48,08596,2021
14238,"Bledsoe CDP, Texas",132,114,111,0,0,48,08644,2021
14239,"Blessing CDP, Texas",249,124,145,0,0,48,08668,2021
14240,"Bloomburg town, Texas",340,0,317,19,0,48,08752,2021
14241,"Blooming Grove town, Texas",789,89,707,11,0,48,08788,2021
14242,"Bloomington CDP, Texas",1321,949,1163,73,0,48,08800,2021
14243,"Blossom city, Texas",1404,206,1179,34,0,48,08812,2021
14244,"Blue Berry Hill CDP, Texas",688,600,458,0,0,48,08830,2021
14245,"Blue Mound city, Texas",2274,1354,1525,7,33,48,08860,2021
14246,"Blue Ridge city, Texas",1105,381,848,3,3,48,08872,2021
14247,"Bluetown CDP, Texas",458,437,392,0,0,48,08908,2021
14248,"Bluff Dale CDP, Texas",82,0,82,0,0,48,08932,2021
14249,"Blum town, Texas",508,114,486,6,0,48,09004,2021
14250,"Boerne city, Texas",17290,5055,14017,65,71,48,09160,2021
14251,"Bogata city, Texas",1046,83,902,4,56,48,09172,2021
14252,"Boling CDP, Texas",1148,883,1009,15,0,48,09232,2021
14253,"Bolivar Peninsula CDP, Texas",2829,256,2638,187,0,48,09250,2021
14254,"Bonanza Hills CDP, Texas",54,54,54,0,0,48,09310,2021
14255,"Bonham city, Texas",10295,2342,8063,1245,46,48,09328,2021
14256,"Bonney village, Texas",234,125,141,34,0,48,09388,2021
14257,"Booker town, Texas",1433,872,879,11,20,48,09448,2021
14258,"Borger city, Texas",12612,3825,9864,395,76,48,09556,2021
14259,"Botines CDP, Texas",17,7,10,0,0,48,09598,2021
14260,"Bovina city, Texas",1409,1253,1018,12,0,48,09628,2021
14261,"Bowie city, Texas",5359,392,5016,35,0,48,09640,2021
14262,"Box Canyon CDP, Texas",90,67,90,0,0,48,09656,2021
14263,"Boyd town, Texas",1560,446,1340,7,0,48,09748,2021
14264,"Boys Ranch CDP, Texas",150,21,137,13,0,48,09796,2021
14265,"Brackettville city, Texas",1492,1263,1437,0,0,48,09868,2021
14266,"Brady city, Texas",5129,2153,3774,75,71,48,09916,2021
14267,"Brazoria city, Texas",2894,770,2384,225,39,48,10072,2021
14268,"Brazos CDP, Texas",173,0,173,0,0,48,10084,2021
14269,"Brazos Country city, Texas",563,18,552,6,0,48,10090,2021
14270,"Breckenridge city, Texas",5258,1878,4125,246,84,48,10132,2021
14271,"Bremond city, Texas",793,74,438,230,0,48,10144,2021
14272,"Brenham city, Texas",17385,4364,11357,3940,298,48,10156,2021
14273,"Briar CDP, Texas",5635,782,5334,0,48,48,10192,2021
14274,"Briarcliff village, Texas",2202,330,1897,65,14,48,10197,2021
14275,"Briaroaks city, Texas",771,57,721,6,0,48,10216,2021
14276,"Bridge City city, Texas",9405,1057,8404,0,154,48,10252,2021
14277,"Bridgeport city, Texas",5781,2226,4941,302,0,48,10264,2021
14278,"Briggs CDP, Texas",18,0,18,0,0,48,10276,2021
14279,"Bristol CDP, Texas",504,80,478,26,0,48,10336,2021
14280,"Broaddus town, Texas",374,3,348,0,0,48,10384,2021
14281,"Bronte town, Texas",1110,307,936,0,0,48,10528,2021
14282,"Brookshire city, Texas",5188,3153,1353,1243,25,48,10636,2021
14283,"Brookside Village city, Texas",1439,607,1022,100,3,48,10648,2021
14284,"Brookston CDP, Texas",45,0,0,45,0,48,10660,2021
14285,"Browndell city, Texas",102,0,58,44,0,48,10708,2021
14286,"Brownfield city, Texas",9065,5487,6845,245,0,48,10720,2021
14287,"Brownsboro city, Texas",1568,138,1347,128,0,48,10756,2021
14288,"Brownsville city, Texas",185849,175942,135275,634,873,48,10768,2021
14289,"Brownwood city, Texas",18865,5748,15036,978,77,48,10780,2021
14290,"Bruceville-Eddy city, Texas",1648,270,1380,81,15,48,10828,2021
14291,"Brundage CDP, Texas",0,0,0,0,0,48,10852,2021
14292,"Bruni CDP, Texas",376,338,328,0,0,48,10876,2021
14293,"Brushy Creek CDP, Texas",22972,3909,16119,1659,2845,48,10897,2021
14294,"Bryan city, Texas",85204,34575,58398,15381,1893,48,10912,2021
14295,"Bryson city, Texas",803,50,770,2,10,48,10960,2021
14296,"Buchanan Dam CDP, Texas",1344,143,1251,0,7,48,10984,2021
14297,"Buchanan Lake Village CDP, Texas",654,16,645,0,0,48,10990,2021
14298,"Buckholts town, Texas",555,248,430,11,15,48,11020,2021
14299,"Buda city, Texas",14348,4220,12647,182,0,48,11080,2021
14300,"Buena Vista CDP, Texas",73,73,73,0,0,48,11102,2021
14301,"Buffalo city, Texas",1719,321,1345,183,12,48,11116,2021
14302,"Buffalo Gap town, Texas",508,134,479,20,0,48,11128,2021
14303,"Buffalo Springs village, Texas",563,258,523,0,5,48,11155,2021
14304,"Bullard town, Texas",3292,391,2856,91,9,48,11212,2021
14305,"Bulverde city, Texas",5558,969,4755,0,316,48,11224,2021
14306,"Buna CDP, Texas",1689,62,1569,63,0,48,11236,2021
14307,"Bunker Hill Village city, Texas",3821,264,3281,3,447,48,11300,2021
14308,"Burkburnett city, Texas",10851,1387,9643,270,56,48,11368,2021
14309,"Burke city, Texas",650,167,564,11,2,48,11380,2021
14310,"Burleson city, Texas",47230,7561,38636,2599,834,48,11428,2021
14311,"Burlington CDP, Texas",0,0,0,0,0,48,11440,2021
14312,"Burnet city, Texas",6403,1529,5797,185,9,48,11464,2021
14313,"Burton city, Texas",468,10,435,25,4,48,11536,2021
14314,"Bushland CDP, Texas",2581,222,2569,0,0,48,11572,2021
14315,"Butterfield CDP, Texas",110,98,67,0,0,48,11626,2021
14316,"Byers city, Texas",377,20,360,0,0,48,11644,2021
14317,"Bynum town, Texas",367,133,216,130,1,48,11656,2021
14318,"Cactus city, Texas",3088,2182,1933,381,372,48,11692,2021
14319,"Caddo Mills city, Texas",1680,134,1338,148,4,48,11716,2021
14320,"Cade Lakes CDP, Texas",361,0,315,46,0,48,11725,2021
14321,"Caldwell city, Texas",4013,1154,2827,595,0,48,11836,2021
14322,"Callender Lake CDP, Texas",884,30,627,257,0,48,11940,2021
14323,"Callisburg city, Texas",260,20,234,0,3,48,11968,2021
14324,"Calvert city, Texas",1203,113,444,732,0,48,11992,2021
14325,"Camargito CDP, Texas",286,286,213,0,0,48,12010,2021
14326,"Cameron city, Texas",5350,2692,3932,699,56,48,12040,2021
14327,"Cameron Park CDP, Texas",5464,5421,3736,0,0,48,12045,2021
14328,"Campbell city, Texas",929,20,808,54,8,48,12112,2021
14329,"Campo Verde CDP, Texas",176,176,176,0,0,48,12226,2021
14330,"Camp Swift CDP, Texas",6901,3717,4391,293,77,48,12334,2021
14331,"Camp Wood city, Texas",1020,356,1014,2,0,48,12388,2021
14332,"Canadian city, Texas",2379,1132,1708,56,0,48,12412,2021
14333,"Caney City town, Texas",127,1,81,35,0,48,12472,2021
14334,"Canton city, Texas",4141,176,3937,149,9,48,12496,2021
14335,"Cantu Addition CDP, Texas",0,0,0,0,0,48,12502,2021
14336,"Canutillo CDP, Texas",6393,5844,3337,5,167,48,12508,2021
14337,"Canyon city, Texas",14669,2819,12129,468,253,48,12532,2021
14338,"Canyon Creek CDP, Texas",969,122,969,0,0,48,12562,2021
14339,"Canyon Lake CDP, Texas",30641,6642,26029,570,242,48,12580,2021
14340,"Cape Royale CDP, Texas",416,39,360,0,0,48,12600,2021
14341,"Carbon town, Texas",262,77,253,0,0,48,12736,2021
14342,"Carlsbad CDP, Texas",613,92,522,26,0,48,12892,2021
14343,"Carl's Corner town, Texas",274,107,175,55,0,48,12895,2021
14344,"Carlton CDP, Texas",12,0,12,0,0,48,12904,2021
14345,"Carmine city, Texas",238,59,177,0,0,48,12916,2021
14346,"Carrizo Hill CDP, Texas",1076,1076,0,0,0,48,12982,2021
14347,"Carrizo Springs city, Texas",5014,4644,3349,3,0,48,12988,2021
14348,"Carrollton city, Texas",131388,43116,81181,12886,20129,48,13024,2021
14349,"Carter CDP, Texas",1467,395,1222,27,0,48,13075,2021
14350,"Carthage city, Texas",6510,980,4912,813,127,48,13108,2021
14351,"Casa Blanca CDP, Texas",0,0,0,0,0,48,13128,2021
14352,"Casas CDP, Texas",0,0,0,0,0,48,13150,2021
14353,"Cashion Community city, Texas",309,35,294,2,1,48,13198,2021
14354,"Castle Hills city, Texas",4007,1933,2892,30,161,48,13276,2021
14355,"Castroville city, Texas",2939,1384,2246,17,43,48,13312,2021
14356,"Catarina CDP, Texas",84,84,73,0,0,48,13324,2021
14357,"Cedar Creek CDP, Texas",4076,1887,1118,1330,0,48,13432,2021
14358,"Cedar Hill city, Texas",48968,12082,15911,25491,1534,48,13492,2021
14359,"Cedar Park city, Texas",74741,16247,56230,2530,8107,48,13552,2021
14360,"Cedar Point CDP, Texas",425,0,415,0,0,48,13570,2021
14361,"Celeste city, Texas",969,90,830,35,0,48,13672,2021
14362,"Celina city, Texas",16542,1627,12122,1264,1128,48,13684,2021
14363,"Center city, Texas",5197,1508,3201,1738,0,48,13732,2021
14364,"Center Point CDP, Texas",1759,592,1063,0,0,48,13828,2021
14365,"Centerville city, Texas",975,58,864,67,0,48,13900,2021
14366,"Central Gardens CDP, Texas",3377,329,2907,0,99,48,13972,2021
14367,"César Chávez CDP, Texas",1174,1089,1105,0,0,48,14038,2021
14368,"Chandler city, Texas",3218,195,2905,174,4,48,14224,2021
14369,"Channelview CDP, Texas",42394,30581,23901,4592,698,48,14236,2021
14370,"Channing city, Texas",249,39,237,0,0,48,14260,2021
14371,"Chaparrito CDP, Texas",152,152,152,0,0,48,14266,2021
14372,"Chapeno CDP, Texas",16,16,16,0,0,48,14290,2021
14373,"Charlotte city, Texas",1426,1230,974,0,0,48,14404,2021
14374,"Chester town, Texas",252,28,233,0,0,48,14584,2021
14375,"Chico city, Texas",1283,171,1185,0,0,48,14620,2021
14376,"Childress city, Texas",5751,2260,4156,509,5,48,14668,2021
14377,"Chillicothe city, Texas",529,175,401,13,13,48,14680,2021
14378,"Chilton CDP, Texas",988,510,422,252,0,48,14692,2021
14379,"China city, Texas",1035,88,714,250,4,48,14704,2021
14380,"China Grove town, Texas",1426,636,859,156,0,48,14716,2021
14381,"China Spring CDP, Texas",1342,240,1332,0,0,48,14740,2021
14382,"Chireno city, Texas",583,67,437,109,0,48,14776,2021
14383,"Christine town, Texas",194,184,118,0,0,48,14860,2021
14384,"Christoval CDP, Texas",299,126,146,103,0,48,14872,2021
14385,"Chula Vista CDP (Cameron County), Texas",212,197,212,0,0,48,14880,2021
14386,"Chula Vista CDP (Maverick County), Texas",3586,3538,2452,0,0,48,14881,2021
14387,"Chula Vista CDP (Zavala County), Texas",625,625,460,0,0,48,14882,2021
14388,"Cibolo city, Texas",31489,8480,19133,5744,1148,48,14920,2021
14389,"Cienegas Terrace CDP, Texas",2342,2225,1931,0,14,48,14927,2021
14390,"Cinco Ranch CDP, Texas",18399,4654,13078,274,2183,48,14929,2021
14391,"Circle D-KC Estates CDP, Texas",2450,188,2361,0,37,48,14986,2021
14392,"Cisco city, Texas",3851,932,3513,56,12,48,15004,2021
14393,"Citrus City CDP, Texas",2941,2874,2055,0,0,48,15028,2021
14394,"Clarendon city, Texas",1745,198,1430,221,6,48,15112,2021
14395,"Clarksville city, Texas",2862,92,1438,1158,0,48,15160,2021
14396,"Clarksville City city, Texas",897,176,771,37,0,48,15172,2021
14397,"Claude city, Texas",1307,173,1185,13,3,48,15196,2021
14398,"Clay CDP, Texas",0,0,0,0,0,48,15232,2021
14399,"Clear Lake Shores city, Texas",1156,159,1042,14,4,48,15328,2021
14400,"Cleburne city, Texas",30984,9717,26002,1788,320,48,15364,2021
14401,"Cleveland city, Texas",7515,2310,4520,1558,11,48,15436,2021
14402,"Clifton city, Texas",3449,926,2826,84,36,48,15472,2021
14403,"Clint town, Texas",924,800,551,7,0,48,15544,2021
14404,"Cloverleaf CDP, Texas",25576,20073,14225,2185,273,48,15628,2021
14405,"Clute city, Texas",10722,6556,6307,1462,30,48,15652,2021
14406,"Clyde city, Texas",3816,469,3389,74,24,48,15676,2021
14407,"Coahoma town, Texas",872,145,796,33,0,48,15700,2021
14408,"Cockrell Hill city, Texas",3858,3490,2558,125,0,48,15796,2021
14409,"Coffee City town, Texas",239,4,160,63,2,48,15820,2021
14410,"Coldspring city, Texas",1047,78,658,265,0,48,15892,2021
14411,"Coleman city, Texas",3998,1133,3144,52,0,48,15916,2021
14412,"College Station city, Texas",116276,20578,84489,9340,11486,48,15976,2021
14413,"Colleyville city, Texas",25827,2129,21608,559,1701,48,15988,2021
14414,"Collinsville town, Texas",1741,347,1476,13,0,48,16036,2021
14415,"Colmesneil city, Texas",718,79,687,0,4,48,16048,2021
14416,"Colorado Acres CDP, Texas",74,74,43,0,0,48,16110,2021
14417,"Colorado City city, Texas",4259,2249,3620,38,0,48,16120,2021
14418,"Columbus city, Texas",3582,669,2545,609,24,48,16168,2021
14419,"Comanche city, Texas",4171,1834,2904,50,5,48,16192,2021
14420,"Combes town, Texas",2998,2429,2235,50,177,48,16204,2021
14421,"Combine city, Texas",2721,727,2210,24,22,48,16216,2021
14422,"Comfort CDP, Texas",1955,847,1409,3,0,48,16228,2021
14423,"Commerce city, Texas",8667,1567,4773,1956,316,48,16240,2021
14424,"Como town, Texas",639,152,556,0,0,48,16252,2021
14425,"Concepcion CDP, Texas",19,19,0,0,0,48,16300,2021
14426,"Conroe city, Texas",87930,26531,63066,10406,2578,48,16432,2021
14427,"Converse city, Texas",27361,12490,13728,6380,1000,48,16468,2021
14428,"Cool city, Texas",144,19,144,0,0,48,16540,2021
14429,"Coolidge town, Texas",949,610,691,95,0,48,16552,2021
14430,"Cooper city, Texas",1882,33,1434,391,17,48,16564,2021
14431,"Coppell city, Texas",42420,5953,24420,2169,12871,48,16612,2021
14432,"Copperas Cove city, Texas",35452,7101,21677,6245,826,48,16624,2021
14433,"Copper Canyon town, Texas",1956,56,1841,13,9,48,16636,2021
14434,"Corinth city, Texas",22216,3277,18270,1307,493,48,16696,2021
14435,"Corpus Christi city, Texas",318168,204192,228779,12440,7385,48,17000,2021
14436,"Corrigan town, Texas",1882,508,874,576,56,48,17036,2021
14437,"Corsicana city, Texas",24589,8691,14461,3914,329,48,17060,2021
14438,"Cottonwood city, Texas",401,9,381,1,0,48,17200,2021
14439,"Cottonwood Shores city, Texas",1630,696,1366,0,25,48,17208,2021
14440,"Cotulla city, Texas",3737,3464,2485,8,0,48,17216,2021
14441,"Country Acres CDP, Texas",208,0,106,0,102,48,17236,2021
14442,"Coupland city, Texas",509,294,221,0,0,48,17312,2021
14443,"Cove city, Texas",394,72,345,0,0,48,17336,2021
14444,"Covington city, Texas",323,48,303,0,0,48,17372,2021
14445,"Coyanosa CDP, Texas",165,165,17,0,0,48,17408,2021
14446,"Coyote Acres CDP, Texas",894,873,722,0,0,48,17426,2021
14447,"Coyote Flats city, Texas",361,25,342,0,0,48,17429,2021
14448,"Crandall city, Texas",3779,607,3566,70,36,48,17504,2021
14449,"Crane city, Texas",3628,2335,1911,50,147,48,17516,2021
14450,"Cranfills Gap city, Texas",225,41,210,6,0,48,17540,2021
14451,"Crawford town, Texas",979,50,927,40,2,48,17564,2021
14452,"Creedmoor city, Texas",349,149,141,45,0,48,17612,2021
14453,"Cresson city, Texas",1218,137,1043,17,18,48,17648,2021
14454,"Crockett city, Texas",6441,706,3171,2719,53,48,17744,2021
14455,"Crosby CDP, Texas",1823,425,1592,172,24,48,17756,2021
14456,"Crosbyton city, Texas",1597,1012,1020,47,3,48,17768,2021
14457,"Cross Mountain CDP, Texas",4443,1404,3179,85,162,48,17811,2021
14458,"Cross Plains town, Texas",1276,33,1243,0,0,48,17816,2021
14459,"Cross Roads town, Texas",1364,109,1210,29,5,48,17852,2021
14460,"Cross Timber town, Texas",577,272,317,0,7,48,17917,2021
14461,"Crowell city, Texas",594,135,480,1,0,48,17948,2021
14462,"Crowley city, Texas",17977,4605,10869,3963,454,48,17960,2021
14463,"Crystal City city, Texas",6504,6219,5157,0,34,48,18020,2021
14464,"Cuero city, Texas",8200,3725,3987,1212,11,48,18092,2021
14465,"Cuevitas CDP, Texas",0,0,0,0,0,48,18104,2021
14466,"Cumby city, Texas",807,25,766,15,0,48,18128,2021
14467,"Cumings CDP, Texas",1642,217,645,916,0,48,18134,2021
14468,"Cuney town, Texas",130,50,36,47,0,48,18152,2021
14469,"Cushing city, Texas",825,71,654,43,6,48,18224,2021
14470,"Cut and Shoot city, Texas",883,299,701,16,4,48,18260,2021
14471,"Daingerfield city, Texas",2492,555,1242,728,0,48,18464,2021
14472,"Daisetta city, Texas",1135,35,1079,43,0,48,18476,2021
14473,"Dalhart city, Texas",8354,3982,6575,10,15,48,18524,2021
14474,"Dallas city, Texas",1300239,545846,699417,312696,45584,48,19000,2021
14475,"Dalworthington Gardens city, Texas",2372,215,1791,241,223,48,19084,2021
14476,"Damon CDP, Texas",154,46,154,0,0,48,19108,2021
14477,"Danbury city, Texas",1465,473,1038,22,9,48,19120,2021
14478,"Darrouzett town, Texas",251,63,220,0,0,48,19288,2021
14479,"Dawson town, Texas",1033,167,818,74,6,48,19420,2021
14480,"Dayton city, Texas",8569,2149,5478,1133,243,48,19432,2021
14481,"Dayton Lakes city, Texas",51,0,47,0,0,48,19435,2021
14482,"Dean city, Texas",445,69,375,0,3,48,19456,2021
14483,"Deanville CDP, Texas",0,0,0,0,0,48,19492,2021
14484,"Decatur city, Texas",6557,1970,5794,193,79,48,19528,2021
14485,"DeCordova city, Texas",2984,97,2935,0,36,48,19570,2021
14486,"Deer Park city, Texas",34240,12838,27506,736,393,48,19624,2021
14487,"Deerwood CDP, Texas",1522,1418,871,0,0,48,19632,2021
14488,"De Kalb city, Texas",1617,188,1165,288,0,48,19648,2021
14489,"De Leon city, Texas",1896,891,1376,10,11,48,19672,2021
14490,"Dell City city, Texas",82,69,59,0,0,48,19708,2021
14491,"Del Mar Heights CDP, Texas",79,79,79,0,0,48,19714,2021
14492,"Delmita CDP, Texas",132,132,108,0,0,48,19732,2021
14493,"Del Rio city, Texas",34831,30290,27684,339,176,48,19792,2021
14494,"Del Sol CDP, Texas",256,256,206,0,0,48,19808,2021
14495,"Denison city, Texas",24324,2470,19418,2162,161,48,19900,2021
14496,"Dennis CDP, Texas",857,194,857,0,0,48,19924,2021
14497,"Denton city, Texas",139704,32627,98832,16065,5837,48,19972,2021
14498,"Denver City town, Texas",4449,3449,3354,103,0,48,19984,2021
14499,"Deport city, Texas",853,46,787,31,0,48,20020,2021
14500,"DeSoto city, Texas",55761,10006,11304,37459,380,48,20092,2021
14501,"Detroit town, Texas",763,33,545,169,0,48,20128,2021
14502,"Devers city, Texas",396,49,289,72,0,48,20140,2021
14503,"Devine city, Texas",4349,2779,3211,126,134,48,20152,2021
14504,"Deweyville CDP, Texas",519,0,504,0,0,48,20212,2021
14505,"D'Hanis CDP, Texas",615,328,517,0,0,48,20248,2021
14506,"Diboll city, Texas",4562,1890,2353,1291,41,48,20308,2021
14507,"Dickens city, Texas",182,34,153,15,0,48,20332,2021
14508,"Dickinson city, Texas",21336,8370,15296,2011,160,48,20344,2021
14509,"Dilley city, Texas",3404,2549,2449,317,49,48,20428,2021
14510,"Dime Box CDP, Texas",236,81,223,0,0,48,20452,2021
14511,"Dimmitt city, Texas",4183,3057,3039,45,68,48,20464,2021
14512,"DISH town, Texas",483,59,427,2,15,48,20540,2021
14513,"Dodd City town, Texas",412,0,410,2,0,48,20680,2021
14514,"Dodson town, Texas",137,121,30,0,0,48,20716,2021
14515,"Doffing CDP, Texas",5396,5347,4115,0,0,48,20734,2021
14516,"Domino town, Texas",30,0,2,21,0,48,20848,2021
14517,"Donna city, Texas",16743,15664,12337,29,0,48,20884,2021
14518,"Doolittle CDP, Texas",6253,6253,2309,0,0,48,20926,2021
